ID,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
6601993691,2,2,2,4,5,6,6,6,8,8,8,16,16,16,24,26
55886454500,1,1,1,1,2,5,6,6,15,16,18,24,26,27,29,29
15078700200,12,12,12,18,22,22,24,31,31,31,31,41,41,41,45,45
6506055296,2,3,3,6,50,50,50,53,56,56,61,63,66,71,75,75
6508267077,3,6,6,8,8,8,10,10,10,11,13,16,16,16,16,17
7003270957,6,6,6,6,6,18,18,18,18,18,21,29,29,29,29,29
12769531200,2,4,4,7,11,14,16,20,23,26,34,34,40,45,46,52
7101660421,1,1,1,1,1,1,1,1,2,2,2,2,2,5,8,8
8383903800,3,3,3,7,7,9,9,11,12,12,13,13,14,14,14,15
7004252432,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12
14056965400,5,6,6,9,9,14,14,18,18,18,18,18,18,18,26,26
55663651600,3,3,3,4,5,5,5,5,9,20,22,31,47,56,63,71
6602159125,7,7,9,15,15,18,25,27,27,32,33,37,38,51,51,58
35557674600,1,1,1,1,1,1,4,8,10,22,22,22,22,22,27,27
57203285659,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7005405625,5,5,5,6,6,6,6,6,6,6,6,6,11,11,11,11
22034207200,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
24341202100,8,8,14,14,14,15,15,15,15,15,25,25,25,25,28,28
7102415195,7,10,10,10,10,10,14,14,20,20,28,28,31,31,41,41
21742214400,4,4,10,10,10,10,10,10,20,20,23,33,33,33,43,43
6701318928,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6508230881,2,8,9,11,15,17,17,17,21,21,24,25,25,26,26,26
6603140752,3,3,4,4,4,4,4,4,4,6,8,8,10,10,10,10
7003285349,10,10,13,13,13,18,32,36,38,40,40,44,44,47,56,56
6603494823,3,3,3,4,4,7,9,12,16,18,19,19,21,21,23,23
10241267100,4,4,9,9,9,12,24,32,41,50,51,51,51,51,51,51
26426079600,18,18,18,18,18,18,18,18,18,42,43,52,52,78,84,84
7103279517,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,11
14826442900,2,2,2,2,2,2,6,7,10,11,15,15,16,22,22,25
7004312687,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7005753978,4,6,6,6,11,11,18,18,18,18,18,18,18,18,18,24
23025748400,10,12,12,17,21,21,23,23,31,31,38,47,49,54,55,64
6603936357,4,4,4,5,11,11,14,15,15,15,17,19,20,20,21,21
12140804900,30,30,33,39,61,68,68,70,70,70,75,80,80,80,80,92
55882534700,3,4,4,4,5,7,34,43,44,72,72,72,77,93,93,96
6602188693,6,7,7,7,17,17,22,22,22,22,22,33,33,33,33,33
6603071618,2,2,2,2,2,2,6,8,27,27,29,32,34,40,43,44
55682370000,4,4,5,5,5,5,5,5,5,9,9,13,13,13,19,19
6506504364,1,2,2,3,3,5,5,11,25,26,30,38,38,41,44,44
11240563300,1,1,1,2,2,3,5,5,6,6,8,9,11,11,11,11
7004780924,5,5,5,9,9,15,23,23,32,32,32,34,40,42,43,43
6602267689,9,9,9,9,9,9,13,13,13,13,13,13,34,34,34,34
11939840000,4,4,4,8,10,13,14,22,25,36,38,40,43,58,61,66
7101620833,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8
57204334151,2,2,14,14,14,14,14,14,14,14,14,25,25,25,46,50
13613854400,8,8,8,10,10,52,52,60,60,60,60,60,60,69,69,69
6603332819,10,10,10,10,13,13,15,15,15,15,17,20,24,24,24,26
6505928598,26,26,46,46,71,71,81,81,96,96,105,105,105,105,119,119
7004079006,2,2,2,2,2,2,2,2,2,4,5,5,9,9,16,18
7006566563,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8
6701771395,9,10,10,10,12,13,13,13,13,13,13,13,13,13,15,16
6701582655,2,3,5,5,6,6,7,7,10,13,14,16,16,18,21,21
6603426616,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
14833919200,1,1,1,3,6,6,7,19,24,31,36,40,47,51,54,63
55946483600,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8268641800,3,4,14,16,20,33,38,44,56,70,91,97,112,116,116,120
23007948500,6,6,6,6,13,15,18,24,29,45,51,60,68,72,72,94
7102196053,3,3,3,3,3,9,9,9,16,16,28,32,32,32,32,32
6603633398,11,19,19,25,27,27,27,30,30,30,34,34,37,37,37,37
7003455579,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6
6602383323,4,6,8,11,13,19,22,28,30,34,43,45,47,50,57,59
55930520000,3,3,3,4,4,7,9,10,11,13,18,18,24,27,32,33
6507934419,2,2,3,3,5,7,10,10,20,23,23,25,50,83,85,94
57196972672,8,8,8,8,8,8,8,8,10,10,10,10,10,10,10,10
7103049469,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
24294886100,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7
55884835600,7,7,10,10,10,15,29,33,35,37,37,41,41,44,53,53
6603490041,4,12,12,12,12,12,12,12,12,16,16,16,16,16,16,16
7004048888,2,2,5,6,6,6,6,10,10,14,25,27,27,27,28,30
56228868900,4,4,7,10,13,20,22,22,22,25,25,25,25,34,56,86
7102145271,4,4,4,4,4,4,4,4,4,4,4,4,11,11,11,11
7003372226,13,13,16,16,16,16,20,20,20,20,20,20,20,20,22,22
7201826046,9,9,9,9,9,18,18,18,18,18,18,18,18,18,18,18
6701649757,14,26,30,37,40,62,67,126,132,167,195,219,240,272,309,329
9038221800,2,5,8,10,13,14,14,14,17,23,25,31,33,38,41,43
55695066300,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10
9733167500,2,2,2,2,2,2,14,14,14,14,40,40,40,40,40,52
55459278700,2,5,5,5,13,13,13,25,31,37,41,41,44,47,48,48
6602808688,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
35547756400,4,4,4,4,4,4,4,4,4,4,9,9,9,9,17,17
8553395700,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6603479115,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
35241764300,3,3,3,3,17,17,17,17,21,21,21,21,21,21,24,24
34570551600,3,6,6,6,6,8,8,9,13,18,27,27,38,50,54,54
57196175695,4,9,9,9,9,10,15,16,20,20,26,27,28,30,31,74
34881674500,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
8534042600,7,7,9,9,12,13,17,20,20,25,25,27,29,35,39,39
7102195361,6,6,6,6,11,11,11,11,12,12,12,12,12,12,12,12
7004315688,1,1,1,2,4,4,5,5,6,7,9,10,18,18,18,18
6507367517,2,2,7,7,7,7,7,7,7,7,10,11,11,11,16,16
12445367600,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5
7006408190,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,32
8600546000,3,3,4,4,4,4,4,6,6,6,6,6,6,6,6,7
9337289100,2,3,4,10,13,13,19,20,20,20,20,20,20,20,20,22
22973897200,83,87,87,87,87,106,106,106,106,106,106,106,106,106,106,106
6603206572,8,8,8,13,13,13,13,13,13,13,13,17,17,17,17,17
9333921300,1,1,2,2,2,2,2,3,3,3,3,3,3,3,7,7
7003382412,4,8,8,8,8,11,14,14,14,21,23,23,23,29,43,66
55886239700,1,2,7,10,10,11,12,12,16,17,18,18,22,24,25,27
13608263800,4,4,5,7,7,8,8,8,8,12,12,17,19,19,26,32
13103456200,9,9,9,9,9,9,13,15,15,15,15,15,15,15,15,15
15072706100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
